Book,Chapter,Verse,Ref,Indonesian,Subheading
Imamat,1,15,Imamat 1:15,"Imam harus membawa burung itu ke mazbah, lalu memulas kepalanya dan membakarnya di atas mazbah itu. Darahnya harus diperas keluar di sisi mazbah.",
Imamat,1,16,Imamat 1:16,"Tembolok serta bulunya harus disingkirkan dan dibuang ke sisi timur mazbah, ke tempat abu.",
Imamat,1,17,Imamat 1:17,"Ia harus mencabik burung itu pada pangkal sayapnya, tetapi tidak boleh sampai terpisah. Kemudian, imam harus membakarnya pada mazbah, di atas kayu yang terbakar api. Itulah kurban bakaran, yaitu kurban yang dibakar, yang harum aromanya di hadirat ALLAH.",
Imamat,2,1,Imamat 2:1,"Jika seseorang membawa kepada ALLAH persembahan bahan makanan, maka persembahan itu haruslah dari tepung yang terbaik. Ia harus menuangkan minyak pada tepung itu, menaruh kemenyan di atasnya,",Persembahan Bahan Makanan
Imamat,2,2,Imamat 2:2,"lalu membawanya kepada anak-anak Harun, para imam. Kemudian, imam harus mengambil segenggam penuh tepung itu beserta minyak dan seluruh kemenyannya sebagai bagian pengingat, lalu membakarnya di atas mazbah, yaitu tempat pembakaran kurban, sebagai persembahan yang dibakar, yang harum aromanya di hadirat ALLAH.",
Imamat,2,3,Imamat 2:3,Apa yang tersisa dari persembahan bahan makanan itu menjadi bagian Harun dan anak-anaknya. Itulah bagian yang teramat suci dari persembahan yang dibakar bagi ALLAH.,
Imamat,2,4,Imamat 2:4,"Jika engkau hendak mempersembahkan sesuatu berupa persembahan bahan makanan yang dibakar dalam tempat pembakaran roti, maka haruslah persembahan itu dari tepung terbaik, yaitu kue tak beragi yang dicampur dengan minyak, atau kue tipis tak beragi yang diolesi dengan minyak.",
Imamat,2,5,Imamat 2:5,"Jika persembahanmu berupa persembahan bahan makanan yang dipanggang di atas panggangan, maka haruslah persembahan itu dari tepung terbaik, dicampur dengan minyak, dan tak beragi.",
Imamat,2,6,Imamat 2:6,Engkau harus memotongnya menjadi beberapa potongan dan menuangkan minyak ke atasnya. Itulah persembahan bahan makanan.,
Imamat,2,7,Imamat 2:7,"Jika persembahanmu berupa persembahan bahan makanan yang dimasak dalam panci, maka haruslah persembahan itu diolah dari tepung terbaik dengan minyak.",
Imamat,2,8,Imamat 2:8,Bawalah persembahan bahan makanan yang diolah dengan cara demikian kepada ALLAH. Sampaikanlah kepada imam maka ia akan membawanya ke mazbah.,
Imamat,2,9,Imamat 2:9,"Dari persembahan bahan makanan itu imam harus mengambil bagian pengingatnya, lalu membakarnya di atas mazbah sebagai persembahan yang dibakar, yang harum aromanya di hadirat ALLAH.",
Imamat,2,10,Imamat 2:10,Apa yang tersisa dari persembahan bahan makanan itu menjadi bagian Harun dan anak-anaknya. Itulah bagian yang teramat suci dari persembahan yang dibakar bagi ALLAH.,
Imamat,2,11,Imamat 2:11,Setiap persembahan bahan makanan yang kamu persembahkan kepada ALLAH tidak boleh diolah dengan ragi karena persembahan yang dibakar bagi ALLAH itu tidak boleh mengandung ragi atau pun madu.,
Imamat,2,12,Imamat 2:12,"Ragi atau pun madu boleh kamu persembahkan sebagai persembahan dari hasil pertama kepada ALLAH, tetapi jangan kamu persembahkan di atas mazbah sebagai persembahan yang harum aromanya.",
Imamat,2,13,Imamat 2:13,Setiap persembahan bahan makananmu haruslah kamu bubuhi garam. Jangan lalaikan garam dari persembahan bahan makananmu. Garam melambangkan perjanjian yang dibuat Tuhan denganmu. Bersama-sama dengan segala persembahanmu kamu harus mempersembahkan garam.,
Imamat,2,14,Imamat 2:14,"Jika engkau mempersembahkan bahan makanan dari hasil pertama kepada ALLAH, bawalah bulir gandum baru yang ditumbuk dan yang dipanggang di atas api sebagai persembahan bahan makanan dari hasil pertamamu.",
Imamat,2,15,Imamat 2:15,Tuangkanlah minyak dan taruhlah kemenyan di atasnya. Itulah persembahan bahan makanan.,
Imamat,2,16,Imamat 2:16,"Imam harus membakar bagian pengingat, yaitu sebagian dari gandum yang ditumbuk dan sebagian dari minyak beserta seluruh kemenyannya, sebagai persembahan yang dibakar bagi ALLAH.",
Imamat,3,1,Imamat 3:1,"Jika persembahan seseorang berupa kurban perdamaian dari sapi, baik jantan atau pun betina, maka haruslah ia mempersembahkan hewan yang tak bercacat di hadirat ALLAH.",Kurban Perdamaian
Imamat,3,2,Imamat 3:2,"Ia harus meletakkan tangannya di atas kepala kurban itu, lalu menyembelihnya di depan pintu Kemah Hadirat Allah. Kemudian, anak-anak Harun, para imam itu, harus memercikkan darahnya ke sekeliling mazbah, yaitu tempat pembakaran kurban.",
Imamat,3,3,Imamat 3:3,"Dari kurban perdamaian itu ia harus mempersembahkan suatu kurban yang dibakar bagi ALLAH, yaitu lemak yang menutupi isi perut dan semua lemak yang melekat pada isi perut itu,",
Imamat,3,4,Imamat 3:4,"kedua buah pinggang dengan lemak yang melekat padanya, di pinggang bagian dalam, serta umbai hati yang harus dipisahkannya dengan buah pinggang itu.",
Imamat,3,5,Imamat 3:5,"Anak-anak Harun harus membakar semua itu pada mazbah, di atas kurban bakaran pada kayu yang tengah terbakar api, sebagai persembahan yang dibakar, yang harum aromanya di hadirat ALLAH.",
Imamat,3,6,Imamat 3:6,"Jika persembahan yang dipersembahkannya kepada ALLAH berupa kurban perdamaian dari kawanan kambing domba, baik jantan atau pun betina, maka haruslah ia mempersembahkan hewan yang tak bercacat.",
Imamat,3,7,Imamat 3:7,"Jika ia mempersembahkan seekor domba sebagai kurban, maka ia harus membawanya ke hadirat ALLAH,",
Imamat,3,8,Imamat 3:8,"meletakkan tangannya di atas kepala kurbannya itu, lalu menyembelihnya di depan Kemah Hadirat Allah. Kemudian, anak-anak Harun harus memercikkan darah kurban itu ke sekeliling mazbah.",
Imamat,3,9,Imamat 3:9,"Dari kurban perdamaian itu ia harus mempersembahkan lemaknya sebagai suatu kurban yang dibakar bagi ALLAH, yaitu seluruh ekornya yang berlemak, yang harus dipotong dekat tulang belakang, lemak yang menutupi isi perut serta semua lemak yang melekat pada isi perut itu,",
Imamat,3,10,Imamat 3:10,"kedua buah pinggang dengan lemak yang melekat padanya di pinggang bagian dalam, serta umbai hati yang harus dipisahkannya dengan buah pinggang itu.",
Imamat,3,11,Imamat 3:11,Semua itu harus dibakar oleh imam di atas mazbah sebagai santapan yang dibakar bagi ALLAH.,
Imamat,3,12,Imamat 3:12,"Jika persembahannya seekor kambing, maka ia harus membawa hewan itu ke hadirat ALLAH,",
Imamat,3,13,Imamat 3:13,"meletakkan tangannya di atas kepala kambing itu, lalu menyembelihnya di depan Kemah Hadirat Allah. Kemudian, anak-anak Harun harus memercikkan darah kurban ke sekeliling mazbah.",
Imamat,3,14,Imamat 3:14,"Dari kambing itu ia harus mempersembahkan kurban yang dibakar bagi ALLAH, yaitu lemak yang menutupi isi perut dan semua lemak yang melekat pada isi perut itu,",
Imamat,3,15,Imamat 3:15,"kedua buah pinggang dengan lemak yang melekat padanya di pinggang bagian dalam, serta umbai hati yang harus dipisahkannya dengan buah pinggang itu.",
Imamat,3,16,Imamat 3:16,"Kemudian, semua itu harus dibakar oleh imam di atas mazbah sebagai santapan persembahan yang dibakar, menjadi kurban yang harum aromanya. Semua lemak dikhususkan bagi ALLAH.",
Imamat,3,17,Imamat 3:17,Inilah suatu ketetapan untuk seterusnya bagi kamu turun-temurun di seluruh tempat tinggalmu: Jangan makan lemak apa pun atau darah apa pun.’”,
Imamat,4,1,Imamat 4:1,"ALLAH berfirman kepada Musa,",Kurban Penghapus Dosa
Imamat,4,2,Imamat 4:2,"“Katakanlah kepada bani Israil, ‘Bisa jadi seseorang tanpa sengaja berdosa, melakukan salah satu dari hal-hal yang dilarang oleh ALLAH.",
Imamat,4,3,Imamat 4:3,"Jika yang berdosa itu adalah seorang imam yang telah dilantik sehingga umat ikut bersalah, maka karena dosa yang dilakukannya itu ia harus mempersembahkan kepada ALLAH seekor sapi jantan muda yang tak bercacat sebagai kurban penghapus dosa.",
Imamat,4,4,Imamat 4:4,"Sapi itu harus dibawanya ke pintu Kemah Hadirat Allah, ke hadapan ALLAH. Ia harus meletakkan tangannya di atas kepala sapi itu, lalu menyembelihnya di hadirat ALLAH.",
Imamat,4,5,Imamat 4:5,Imam yang telah dilantik tadi harus mengambil sebagian dari darah sapi itu dan membawanya ke Kemah Hadirat Allah.,
Imamat,4,6,Imamat 4:6,"Ia harus mencelupkan jarinya ke dalam darah itu, lalu memercikkan sebagian dari darah itu tujuh kali di hadirat ALLAH, di depan tabir Ruang Suci.",
Imamat,4,7,Imamat 4:7,"Kemudian, imam harus membubuhkan sebagian dari darah itu pada tanduk-tanduk mazbah pembakaran dupa harum yang ada di hadirat ALLAH, dalam Kemah Hadirat Allah, sedangkan semua darah sapi yang tersisa harus dicurahkannya ke dasar mazbah kurban bakaran di depan pintu Kemah Hadirat Allah.",
Imamat,4,8,Imamat 4:8,"Ia pun harus mengambil semua lemak dari sapi kurban penghapus dosa itu, yaitu lemak yang menutupi isi perut dan semua lemak yang melekat pada isi perut itu,",
Imamat,4,9,Imamat 4:9,"kedua buah pinggang dengan lemak yang melekat padanya di pinggang bagian dalam, serta umbai hati yang harus dipisahkan dengan buah pinggang itu,",
Imamat,4,10,Imamat 4:10,sama seperti yang diambil dari sapi kurban perdamaian. Semua itu harus dibakar oleh imam di atas mazbah kurban bakaran.,
Imamat,4,11,Imamat 4:11,"Tetapi, seluruh sisa sapi itu, yaitu kulit sapi dan semua daging berikut kepalanya, kakinya, isi perutnya, dan kotorannya,",
Imamat,4,12,Imamat 4:12,"harus dibawanya ke suatu tempat yang suci di luar perkemahan, ke tempat pembuangan abu. Selanjutnya, ia harus membakar semua itu di atas kayu api, di tempat pembuangan abu.",
Imamat,4,13,Imamat 4:13,"Jika yang bersalah adalah seluruh umat Israil, namun mereka tidak menyadarinya—jadi, mereka melakukan salah satu dari hal-hal yang dilarang oleh ALLAH sehingga mereka bersalah—",
Imamat,4,14,Imamat 4:14,"maka setelah dosa yang mereka lakukan itu disadari, jemaah harus mempersembahkan seekor sapi jantan muda sebagai kurban penghapus dosa. Mereka harus membawanya ke depan Kemah Hadirat Allah.",
Imamat,4,15,Imamat 4:15,"Para tua-tua umat harus meletakkan tangan mereka di atas kepala sapi itu di hadirat ALLAH, lalu sapi itu harus disembelih di situ.",
Imamat,4,16,Imamat 4:16,Imam yang telah dilantik harus membawa sebagian dari darah sapi itu ke Kemah Hadirat Allah.,
Imamat,4,17,Imamat 4:17,"Ia harus mencelupkan jarinya ke dalam darah itu, lalu memercikkannya tujuh kali di hadirat ALLAH, di depan tabir.",
Imamat,4,18,Imamat 4:18,"Kemudian, sebagian dari darah itu harus dibubuhkan pada tanduk-tanduk mazbah pembakaran dupa yang ada di hadirat ALLAH, dalam Kemah Hadirat Allah, sedangkan semua darah yang tersisa harus dicurahkannya ke dasar mazbah kurban bakaran di depan pintu Kemah Hadirat Allah.",
Imamat,4,19,Imamat 4:19,Ia pun harus mengambil semua lemak dari sapi itu dan membakarnya di atas mazbah.,
Imamat,4,20,Imamat 4:20,"Demikianlah sapi itu harus diperlakukan, seperti ia memperlakukan sapi kurban penghapus dosa. Imam harus mengadakan pendamaian bagi mereka, dan mereka akan diampuni.",
Imamat,4,21,Imamat 4:21,"Setelah itu, ia harus membawa sapi itu ke luar perkemahan, lalu membakarnya seperti sapi yang pertama tadi. Itulah kurban penghapus dosa untuk jemaah.",
Imamat,4,22,Imamat 4:22,"Jika yang berdosa adalah seorang pemimpin, tanpa sengaja ia melakukan salah satu dari hal-hal yang dilarang ALLAH, Tuhannya, sehingga ia bersalah,",
Imamat,4,23,Imamat 4:23,"maka sesudah ia disadarkan perihal dosa yang telah dilakukannya, ia harus membawa seekor kambing jantan yang tak bercacat sebagai persembahannya.",
Imamat,4,24,Imamat 4:24,"Ia harus meletakkan tangannya di atas kepala kambing itu, lalu menyembelihnya di tempat orang biasa menyembelih kurban bakaran di hadirat ALLAH. Itulah kurban penghapus dosa.",
Imamat,4,25,Imamat 4:25,"Kemudian, imam harus mengambil dengan jarinya sebagian dari darah kurban penghapus dosa itu, lalu membubuhkannya pada tanduk-tanduk mazbah kurban bakaran. Darah yang tersisa harus dicurahkannya ke dasar mazbah kurban bakaran itu.",
Imamat,4,26,Imamat 4:26,"Semua lemak harus dibakarnya di atas mazbah, sama seperti lemak kurban perdamaian. Imam harus mengadakan pendamaian bagi orang itu karena dosanya, dan orang itu akan diampuni.",
Imamat,4,27,Imamat 4:27,"Jika yang berdosa adalah seorang dari antara rakyat, tanpa sengaja ia melakukan salah satu dari hal-hal yang dilarang ALLAH sehingga ia bersalah,",
Imamat,4,28,Imamat 4:28,"maka sesudah ia disadarkan perihal dosa yang telah dilakukannya, ia harus membawa seekor kambing betina yang tak bercacat sebagai persembahannya karena dosanya itu.",
Imamat,4,29,Imamat 4:29,"Ia harus meletakkan tangannya di atas kepala kurban penghapus dosa itu, lalu menyembelih kurban penghapus dosa itu di tempat kurban bakaran.",
Imamat,4,30,Imamat 4:30,"Kemudian, imam harus mengambil dengan jarinya sebagian dari darah kurban itu, lalu membubuhkannya pada tanduk-tanduk mazbah kurban bakaran. Semua darah yang tersisa harus dicurahkannya ke dasar mazbah itu.",
Imamat,4,31,Imamat 4:31,"Ia harus memisahkan semua lemak, sama seperti lemak yang diambil dari kurban perdamaian, dan imam harus membakarnya di atas mazbah menjadi kurban yang harum aromanya di hadirat ALLAH. Imam harus mengadakan pendamaian bagi orang itu, dan orang itu akan diampuni.",
Imamat,4,32,Imamat 4:32,"Jika yang dibawanya sebagai persembahan untuk kurban penghapus dosa adalah seekor domba, maka ia harus membawa seekor domba betina yang tak bercacat.",
Imamat,4,33,Imamat 4:33,"Ia harus meletakkan tangannya di atas kepala kurban penghapus dosa itu, lalu menyembelihnya menjadi kurban penghapus dosa di tempat orang biasa menyembelih kurban bakaran.",
Imamat,4,34,Imamat 4:34,"Kemudian, imam harus mengambil dengan jarinya sebagian dari darah kurban penghapus dosa itu, dan membubuhkannya pada tanduk-tanduk mazbah kurban bakaran. Semua darah yang tersisa harus dicurahkannya ke dasar mazbah itu.",
Imamat,4,35,Imamat 4:35,"Ia harus memisahkan semua lemak, sama seperti lemak domba yang diambil dari kurban perdamaian, dan imam harus membakarnya pada mazbah, di atas kurban yang dibakar bagi ALLAH. Imam harus mengadakan pendamaian demi orang itu karena dosa yang telah dilakukannya, dan orang itu akan diampuni.",
Imamat,5,1,Imamat 5:1,"Jika seseorang berbuat dosa karena saat menjadi saksi ia tidak memberi keterangan tentang sesuatu yang didengar, dilihat, atau diketahuinya, maka ia harus menanggung kesalahannya.",Kurban Penebus Kesalahan
Imamat,5,2,Imamat 5:2,"Atau, jika seseorang tanpa sengaja menyentuh apa pun yang najis, seperti bangkai binatang liar yang najis, bangkai hewan yang najis, atau bangkai binatang kecil yang najis, maka ia menjadi najis dan bersalah.",
Imamat,5,3,Imamat 5:3,"Atau, jika ia tanpa sengaja menyentuh apa pun kenajisan manusia yang dapat menajiskannya, kemudian ia menyadarinya, maka ia bersalah.",
Imamat,5,4,Imamat 5:4,"Atau, jika seseorang tanpa sengaja secara gegabah bersumpah apa pun dengan bibirnya untuk berbuat jahat atau berbuat baik, kemudian ia menyadarinya, maka ia bersalah dalam hal itu.",
Imamat,5,5,Imamat 5:5,"Jadi, apabila seseorang bersalah dalam salah satu hal tersebut, ia harus mengakui dosa yang telah dilakukannya",
Imamat,5,6,Imamat 5:6,"dan harus mempersembahkan kepada ALLAH kurban penebus kesalahan karena dosa yang telah dilakukannya itu, yaitu seekor anak domba atau kambing betina sebagai kurban penghapus dosa. Imam harus mengadakan pendamaian demi orang itu karena dosanya.",
Imamat,5,7,Imamat 5:7,"Jika ia tidak mampu menyediakan anak domba sebagai kurban penebus kesalahan karena dosa yang telah dilakukannya itu, maka ia harus membawa dua ekor burung tekukur atau dua ekor anak burung merpati untuk dipersembahkan kepada ALLAH. Seekor untuk menjadi kurban penghapus dosa dan seekor untuk menjadi kurban bakaran.",
Imamat,5,8,Imamat 5:8,"Ia harus membawanya kepada imam, dan imam harus terlebih dahulu mempersembahkan burung untuk kurban penghapus dosa. Kepala burung itu harus dipulasnya dari pangkal lehernya, tetapi jangan sampai terpisah.",
Imamat,5,9,Imamat 5:9,"Kemudian, sebagian dari darah kurban penghapus dosa itu harus dipercikkannya ke dinding mazbah, yaitu tempat pembakaran kurban, sedangkan darah yang tersisa harus diperas keluar pada dasar mazbah. Itulah kurban penghapus dosa.",
Imamat,5,10,Imamat 5:10,"Burung yang kedua harus diolahnya menjadi kurban bakaran sesuai dengan peraturan. Imam harus mengadakan pendamaian demi orang itu karena dosa yang telah dilakukannya, dan orang itu akan diampuni.",
Imamat,5,11,Imamat 5:11,"Akan tetapi, jika ia tidak mampu mempersembahkan dua ekor burung tekukur atau dua ekor anak burung merpati, maka karena dosa yang dilakukannya itu ia harus membawa sepersepuluh efa tepung terbaik sebagai persembahan penghapus dosa. Ia tidak boleh menuangkan minyak padanya dan menaruh kemenyan di atasnya, karena itu adalah persembahan penghapus dosa.",
Imamat,5,12,Imamat 5:12,"Ia harus membawanya kepada imam, dan imam harus mengambil segenggam penuh dari persembahan itu sebagai bagian pengingatnya, lalu membakarnya pada mazbah, di atas persembahan yang dibakar bagi ALLAH. Itulah persembahan penghapus dosa.",
Imamat,5,13,Imamat 5:13,"Imam harus mengadakan pendamaian demi orang itu karena dosa yang telah dilakukannya dalam salah satu hal tersebut, dan orang itu akan diampuni. Apa yang tersisa menjadi bagian imam, sama seperti persembahan bahan makanan.’”",
Imamat,5,14,Imamat 5:14,"ALLAH berfirman kepada Musa,",Kurban Penebus Kesalahan
Imamat,5,15,Imamat 5:15,"“Jika seseorang melakukan kemungkaran dan tanpa sengaja berbuat dosa sehubungan dengan hal-hal suci milik ALLAH, maka sebagai tebusan kesalahannya ia harus mempersembahkan kepada ALLAH seekor domba jantan tak bercacat dari kawanan domba yang sudah dinilai menurut syikal perak, yaitu syikal resmi Kemah Suci, sebagai kurban penebus kesalahan.",
Imamat,5,16,Imamat 5:16,"Ia harus membayar ganti rugi karena dosanya sehubungan dengan hal yang suci itu, dengan menambah seperlima dari nilainya, lalu menyerahkannya kepada imam. Imam harus mengadakan pendamaian bagi orang itu dengan domba jantan kurban penebus kesalahan itu, dan orang itu akan diampuni.",
Imamat,5,17,Imamat 5:17,"Jika seseorang berdosa dan melakukan salah satu dari semua hal yang dilarang ALLAH meskipun ia tidak menyadarinya, maka ia bersalah dan harus menanggung kesalahannya.",
Imamat,5,18,Imamat 5:18,"Ia harus membawa kepada imam seekor domba jantan tak bercacat dari kawanan kambing domba yang sudah dinilai untuk menjadi kurban penebus kesalahan. Imam harus mengadakan pendamaian bagi orang itu karena dosa yang dilakukannya tanpa sengaja dan tanpa disadarinya itu, dan orang itu akan diampuni.",
Imamat,5,19,Imamat 5:19,Itulah kurban penebus kesalahan. Orang itu benar-benar bersalah kepada ALLAH.”,
Imamat,6,1,Imamat 6:1,"ALLAH berfirman kepada Musa,",Hukum tentang Kurban Bakaran
Imamat,6,2,Imamat 6:2,"“Jika seseorang berdosa dan melakukan kemungkaran terhadap ALLAH dengan menipu sesamanya perihal barang titipan, barang yang dipercayakan, atau barang sitaan; jika ia memeras sesamanya,",
Imamat,6,3,Imamat 6:3,"atau menemukan barang yang hilang, lalu berbohong mengenai barang itu dan bersumpah dusta—jadi, apa pun yang dilakukan seseorang sehingga ia berdosa karenanya—",
Imamat,6,4,Imamat 6:4,"lalu ia bersalah, maka ia harus memulangkan barang yang disitanya, barang hasil pemerasannya, barang titipan yang dititipkan kepadanya, barang hilang yang ditemukannya,",
Imamat,6,5,Imamat 6:5,"atau barang apa pun yang mengenainya ia bersumpah dusta. Ia harus membayar ganti rugi penuh dengan menambah seperlima dari nilainya. Pada hari ia mempersembahkan kurban penebus kesalahannya, ia harus menyerahkan barang itu kepada pemiliknya,",
Imamat,6,6,Imamat 6:6,dan sebagai kurban penebus kesalahannya ia harus membawa kepada ALLAH seekor domba jantan tak bercacat dari kawanan kambing domba yang sudah dinilai untuk menjadi kurban penebus kesalahan dengan menyerahkannya kepada imam.,
Imamat,6,7,Imamat 6:7,"Imam harus mengadakan pendamaian bagi orang itu di hadirat ALLAH, dan orang itu akan diampuni sehubungan dengan apa pun yang dilakukannya sehingga ia bersalah.”",
Imamat,6,8,Imamat 6:8,"ALLAH berfirman kepada Musa,",Hukum tentang Kurban Bakaran
Imamat,6,9,Imamat 6:9,"“Perintahkanlah kepada Harun serta anak-anaknya demikian, ‘Inilah hukum tentang kurban bakaran. Kurban bakaran itu harus berada pada perapian di atas mazbah sepanjang malam sampai pagi hari. Selain itu, api mazbah itu pun harus terus menyala.",
Imamat,6,10,Imamat 6:10,"Imam harus mengenakan pakaian lenannya, dan harus mengenakan celana lenan untuk menutupi auratnya. Ia harus mengangkat abu kurban bakaran yang telah dilalap api di atas mazbah, dan harus menaruhnya di sisi mazbah.",
Imamat,6,11,Imamat 6:11,"Kemudian, ia harus menanggalkan pakaiannya, mengenakan pakaian lain, lalu membawa abu itu ke luar perkemahan, ke suatu tempat yang suci.",
Imamat,6,12,Imamat 6:12,"Api di atas mazbah itu harus terus menyala, tidak boleh padam. Tiap-tiap pagi imam harus menambahkan kayu bakar, mengatur kurban bakaran di atasnya, dan membakar lemak kurban perdamaian di situ.",
Imamat,6,13,Imamat 6:13,"Api itu harus senantiasa menyala di atas mazbah, tidak boleh padam.",
Imamat,6,14,Imamat 6:14,"Inilah hukum tentang persembahan bahan makanan. Anak-anak Harun harus membawanya ke hadirat ALLAH, ke depan mazbah.",Persembahan Bahan Makanan
Imamat,6,15,Imamat 6:15,"Kemudian, imam harus mengambil dari persembahan bahan makanan itu segenggam tepung terbaik, minyak, dan seluruh kemenyan di atasnya. Semua itu harus dibakar di atas mazbah sebagai bagian pengingat yang harum aromanya di hadirat ALLAH.",
Imamat,6,16,Imamat 6:16,"Selebihnya harus dimakan tanpa ragi oleh Harun dan anak-anaknya di tempat yang suci, yaitu di pelataran Kemah Hadirat Allah.",
Imamat,6,17,Imamat 6:17,"Bagian itu tidak boleh dibakar dengan ragi. Dari persembahan yang dibakar bagi-Ku, bagian itulah yang Kuberikan sebagai bagian mereka, dan bagian itu adalah bagian yang teramat suci, sama seperti kurban penghapus dosa dan kurban penebus kesalahan.",
Imamat,6,18,Imamat 6:18,"Semua laki-laki di antara keturunan Harun berhak memakannya. Dari persembahan yang dibakar bagi ALLAH, bagian itu adalah bagian yang ditetapkan untuk seterusnya bagi kamu turun-temurun. Apa pun yang menyentuh semua itu menjadi suci.’”",
Imamat,6,19,Imamat 6:19,"ALLAH berfirman kepada Musa,",
Imamat,6,20,Imamat 6:20,"“Inilah persembahan yang harus diserahkan oleh Harun dan anak-anaknya kepada ALLAH pada hari mereka diminyaki: sepersepuluh efa tepung terbaik sebagai persembahan bahan makanan yang tetap, separuhnya pada pagi hari dan separuhnya pada petang hari.",
Imamat,6,21,Imamat 6:21,"Semua itu harus diolah dengan minyak di atas panggangan. Setelah teraduk baik, bawalah masuk dan persembahkanlah sebagai persembahan bahan makanan berupa potongan-potongan terpanggang yang harum aromanya di hadirat ALLAH.",
Imamat,6,22,Imamat 6:22,Imam dari antara anak-anaknya yang diminyaki menggantikan dia harus mengolahnya. Itulah suatu ketetapan yang berlaku untuk seterusnya. Seluruhnya harus dibakar bagi ALLAH.,
Imamat,6,23,Imamat 6:23,"Setiap persembahan bahan makanan dari imam harus dibakar seluruhnya, tidak boleh dimakan.”",
Imamat,6,24,Imamat 6:24,"ALLAH berfirman kepada Musa,",Hukum tentang Kurban Penghapus Dosa
Imamat,6,25,Imamat 6:25,"“Katakanlah kepada Harun dan anak-anaknya, ‘Inilah hukum tentang kurban penghapus dosa. Di tempat kurban bakaran disembelih, di situ juga kurban penghapus dosa harus disembelih di hadirat ALLAH. Itulah persembahan teramat suci.",
Imamat,6,26,Imamat 6:26,"Imam yang mempersembahkan kurban penghapus dosa itu harus memakannya di tempat yang suci, yaitu di pelataran Kemah Hadirat Allah.",
Imamat,6,27,Imamat 6:27,"Apa pun yang menyentuh daging kurban itu menjadi suci, dan kalau sebagian darahnya terpercik pada pakaian, maka engkau harus mencuci pakaian yang tepercik itu di tempat yang suci.",
Imamat,6,28,Imamat 6:28,"Belanga tanah tempat daging itu direbus harus dipecahkan. Jika daging itu direbus dalam belanga tembaga, maka belanga itu harus digosok dan dicuci dengan air.",
Imamat,6,29,Imamat 6:29,Semua laki-laki di antara para imam berhak memakannya. Itulah persembahan teramat suci.,
Imamat,6,30,Imamat 6:30,"Akan tetapi, setiap kurban penghapus dosa yang sebagian darahnya dibawa masuk ke dalam Kemah Hadirat Allah demi pendamaian di Ruang Suci, tidak boleh dimakan. Kurban itu harus dibakar habis.",
Imamat,7,1,Imamat 7:1,"Inilah hukum tentang kurban penebus kesalahan, kurban yang teramat suci.",Hukum tentang Kurban Penebus Kesalahan
